,id1,id2,func,type,train
8118,6494291,8401284,20,4,0
8124,4973099,8401284,20,4,0
8129,8401284,17484947,20,4,0
8140,8401284,17484945,20,4,0
8157,241891,8401284,20,4,0
8397,448077,15471725,20,4,0
8400,448077,18897847,20,4,0
8414,448077,4328783,20,4,0
8416,448077,4766433,20,4,0
8421,448077,6494291,20,4,0
8427,448077,4973099,20,4,0
8432,448077,17484947,20,4,0
8443,448077,17484945,20,4,0
8460,241891,448077,20,4,0
8621,15471725,18897847,20,4,0
8635,4328783,15471725,20,4,0
8637,4766433,15471725,20,4,0
8642,6494291,15471725,20,4,0
8647,4973099,15471725,20,4,0
8652,15471725,17484947,20,4,0
8663,15471725,17484945,20,4,0
8675,889055,15471725,20,4,0
8680,241891,15471725,20,4,0
8715,4328783,18897847,20,4,0
8721,6494291,18897847,20,4,0
8727,4973099,18897847,20,4,0
8732,17484947,18897847,20,4,0
8743,17484945,18897847,20,4,0
8753,889055,18897847,20,4,0
8838,16588114,19349064,14,4,0
8913,4328783,4766433,20,4,0
8919,889055,4328783,20,4,0
8920,241891,4328783,20,4,0
8933,4766433,6494291,20,4,0
8939,4766433,4973099,20,4,0
8944,4766433,17484947,20,4,0
8955,16588114,20699694,14,4,0
8955,4766433,17484945,20,4,0
8965,889055,4766433,20,4,0
9005,889055,6494291,20,4,0
9006,241891,6494291,20,4,0
9071,4973099,17484947,20,4,0
9072,4973099,17484945,20,4,0
9076,12588156,16588114,14,4,0
9077,889055,4973099,20,4,0
9078,241891,4973099,20,4,0
9107,889055,17484947,20,4,0
9108,241891,17484947,20,4,0
9156,12030975,21650385,14,4,0
9173,889055,17484945,20,4,0
9174,241891,17484945,20,4,0
9189,9304127,12030975,14,4,0
9259,241891,889055,20,4,0
9293,6519458,12030975,14,4,0
9303,12030975,23506572,14,4,0
9320,6789781,12030975,14,4,0
9386,17295553,22870704,2,4,0
9401,12030975,13445592,14,4,0
9405,12030975,19239351,14,4,0
9485,21388677,23084207,14,4,0
9501,10408425,21388677,14,4,0
9547,11073250,22870704,2,4,0
9565,9304127,21388677,14,4,0
9699,18338947,21388677,14,4,0
9743,21388677,22236591,14,4,0
9747,2593267,21388677,14,4,0
10682,8416572,8547390,14,4,0
10881,8547390,9312949,14,4,0
10925,8612323,23482443,2,4,0
11078,16344667,23482443,2,4,0
11329,21808207,23482443,2,4,0
11345,1432750,11387518,14,4,0
11375,7468819,23482443,2,4,0
11578,11387518,22328285,14,4,0
12451,3287282,19090291,2,4,0
12499,1563515,8416572,14,4,0
12525,1563515,18799599,14,4,0
12541,1563515,20836698,14,4,0
12546,1563515,14919038,14,4,0
13085,5456371,20130103,2,4,0
13168,12004086,23084207,14,4,0
13214,21650383,23084207,14,4,0
13343,1687077,23084207,14,4,0
13447,12339573,23084207,14,4,0
13589,6861489,7044128,2,4,0
13772,7044128,18868986,2,4,0
13915,7007090,20280269,14,4,0
14208,17431783,22467291,2,4,0
14310,13847747,18799599,14,4,0
14329,13847747,15428863,14,4,0
14379,6519458,13847747,14,4,0
14476,12576759,13847747,14,4,0
14482,9312949,13847747,14,4,0
14614,12004086,19237529,14,4,0
14782,17933212,19237529,14,4,0
14816,14867797,19237529,14,4,0
14826,10193807,19237529,14,4,0
14829,151103,19237529,14,4,0
14883,14163937,19237529,14,4,0
15202,11503532,12332825,14,4,0
15457,1005094,6771823,14,4,0
15739,1432750,23307698,14,4,0
15828,1432750,17873479,14,4,0
15835,1432750,10193805,14,4,0
16052,1595632,13704386,14,4,0
16054,8416572,13704386,14,4,0
16081,2622925,13704386,14,4,0
16082,13704386,23553481,14,4,0
16207,13704386,22328285,14,4,0
16268,13445591,13704386,14,4,0
16282,13704386,23273775,14,4,0
16494,6519458,15677987,14,4,0
16659,15677987,17857162,14,4,0
16715,12030974,12494726,14,4,0
16759,4683711,12030974,14,4,0
16935,3109532,12030974,14,4,0
16958,12030974,19849732,14,4,0
16960,12030974,18013234,14,4,0
17213,19223875,22458177,14,4,0
17261,15437687,19223875,14,4,0
17365,19223875,20692840,14,4,0
17960,2593267,5776558,14,4,0
17979,5776558,23187237,14,4,0
18033,1005093,5776558,14,4,0
18085,2283613,11534714,14,4,0
18115,2283613,11895893,14,4,0
18182,17339760,19053519,2,4,0
18208,2283613,13847749,14,4,0
18251,2283613,9777407,14,4,0
18345,2283613,22953885,14,4,0
18573,17306948,21796885,14,4,0
18692,11058123,21796885,14,4,0
18861,10408425,14519292,14,4,0
19049,10408425,19604413,14,4,0
19245,12046298,22339287,14,4,0
19403,12046298,22079918,14,4,0
19607,2091145,17221035,14,4,0
19707,2091145,15185345,14,4,0
19727,2091145,12588156,14,4,0
19746,7409664,11998194,2,4,0
20246,7434461,8174539,2,4,0
20277,8174539,19332849,2,4,0
20907,5989666,8174799,2,4,0
21491,12082140,16602362,2,4,0
21678,12082140,19561380,2,4,0
21782,16075438,21779317,14,4,0
22170,15638782,18112951,14,4,0
22210,18112951,21650382,14,4,0
22284,1661464,18112951,14,4,0
22289,3287280,18112951,14,4,0
22729,5935176,15825818,14,4,0
23164,11847415,19327898,14,4,0
23222,11847415,12055039,14,4,0
23251,11847415,20856867,14,4,0
23358,11847415,13445592,14,4,0
23504,3160224,12555845,14,4,0
23549,3160224,12055039,14,4,0
23679,3160224,11058123,14,4,0
23729,1687088,3160224,14,4,0
23957,13480108,20438542,2,4,0
23998,2417611,13861563,14,4,0
24193,1219194,4990086,14,4,0
24221,1219194,6519458,14,4,0
24337,1219194,6026789,14,4,0
24490,11438623,15428863,14,4,0
24557,11438623,23375904,14,4,0
24600,11438623,19594031,14,4,0
24652,11438623,18013234,14,4,0
24729,15149715,17052546,14,4,0
24767,8739382,15149715,14,4,0
24879,8355906,15149715,14,4,0
25180,8537682,15311522,2,4,0
25490,13135923,15180725,14,4,0
25546,13135923,23107697,14,4,0
25597,13135923,19239351,14,4,0
25656,13135923,18690714,14,4,0
25783,2078291,18587310,14,4,0
25793,18587310,22339287,14,4,0
26379,17052546,19327898,14,4,0
26894,3865956,13445592,14,4,0
26911,3865956,22420472,14,4,0
26915,3865956,18272676,14,4,0
27400,13348537,19332852,2,4,0
27410,13348537,19660893,2,4,0
27433,11534714,21006514,14,4,0
27594,11534714,20782631,14,4,0
27733,6080010,8853764,14,4,0
27837,3056352,6080010,14,4,0
27843,6080010,11503532,14,4,0
28588,8888421,21650385,14,4,0
28724,21650385,22473839,14,4,0
28992,3287279,6685506,14,4,0
29042,6685506,15437687,14,4,0
29645,12196283,12494726,14,4,0
29831,16145536,18745035,14,4,0
29981,16699355,18745035,14,4,0
30026,11058123,18745035,14,4,0
30241,10345032,12678045,2,4,0
30297,17878789,21779317,14,4,0
30368,3056350,21779317,14,4,0
30434,757691,15150446,14,4,0
30543,15150446,15180725,14,4,0
30574,12196283,15150446,14,4,0
30638,13861563,15150446,14,4,0
31130,2577012,12055039,14,4,0
31287,2577012,18272676,14,4,0
31313,1005093,2577012,14,4,0
31681,12004086,16145536,14,4,0
31696,12004086,18799599,14,4,0
31838,7670003,8559629,2,4,0
31991,17349227,21650383,14,4,0
32014,11956028,17349227,14,4,0
32228,5753321,6634379,2,4,0
32608,19215100,19846905,14,4,0
32845,17857162,19846905,14,4,0
33082,7614574,11511985,2,4,0
33160,6824299,21892429,14,4,0
33222,6824299,14425566,14,4,0
33298,6824299,17933212,14,4,0
33348,6824299,16750351,14,4,0
33409,6824299,19231952,14,4,0
33415,7614574,16105484,2,4,0
33455,757691,22328284,14,4,0
33871,20299424,22166031,14,4,0
33872,3287279,20299424,14,4,0
34059,17147420,21556191,2,4,0
34067,6993344,17147420,2,4,0
34364,9662693,21808490,14,4,0
34369,3298481,21808490,14,4,0
34392,19215100,21808490,14,4,0
34497,21489797,21808490,14,4,0
34577,11058123,21808490,14,4,0
34597,15437686,21808490,14,4,0
34640,3386430,21808490,14,4,0
34647,14431190,19349064,14,4,0
34742,19349064,22339287,14,4,0
34798,19349064,21489797,14,4,0
34809,9118217,19349064,14,4,0
34856,3056352,19349064,14,4,0
34889,19349064,22420472,14,4,0
34962,14431190,21892429,14,4,0
34984,1687013,14431190,14,4,0
34988,159863,14431190,14,4,0
34997,14431190,23553481,14,4,0
35167,14431190,18013234,14,4,0
35208,12339573,14431190,14,4,0
35830,12020165,23307698,14,4,0
35985,151103,12020165,14,4,0
35986,12020165,15687207,14,4,0
36022,6026789,12020165,14,4,0
36373,7007090,11895893,14,4,0
36383,1078356,11895893,14,4,0
36442,3551714,11895893,14,4,0
36530,11895893,19586170,14,4,0
36591,18565406,23292185,2,4,0
36762,13847750,17873479,14,4,0
36936,8365268,21933390,2,4,0
37058,1894837,20856866,14,4,0
37210,1894837,3386430,14,4,0
37239,12628208,16145536,14,4,0
37247,479786,8365268,2,4,0
37397,12628208,21558163,14,4,0
37722,1115284,12255573,2,4,0
37799,1115284,12887881,2,4,0
37823,757691,18799599,14,4,0
37850,757691,8217672,14,4,0
37911,757691,8355906,14,4,0
37928,757691,22443179,14,4,0
37984,757691,16750351,14,4,0
38049,757691,1005093,14,4,0
38191,2264195,17221035,14,4,0
38197,1115284,8665322,2,4,0
38321,2264195,21015768,14,4,0
38341,1595632,7007090,14,4,0
38484,7007090,9118217,14,4,0
38559,7007090,19604413,14,4,0
38635,9304127,23573903,14,4,0
38733,3287279,9304127,14,4,0
38881,9304127,20103855,14,4,0
38922,4683711,8739382,14,4,0
39262,2078291,21892429,14,4,0
39308,13135933,21892429,14,4,0
39363,21770774,21892429,14,4,0
39386,3056352,21892429,14,4,0
39568,6771823,17306945,14,4,0
39635,17306945,22211156,14,4,0
39636,17306945,23107697,14,4,0
39652,2593267,17306945,14,4,0
39661,15687207,17306945,14,4,0
39865,9662693,13135933,14,4,0
40119,11101258,18548122,2,4,0
40137,6824300,22458177,14,4,0
40202,6824300,22236591,14,4,0
40633,3461227,18548122,2,4,0
40656,18548122,19886663,2,4,0
40688,9777407,22896845,14,4,0
40956,8416572,13135933,14,4,0
41181,3298481,17549022,14,4,0
41183,3298481,4990086,14,4,0
41280,3298481,14867797,14,4,0
41398,7825067,18799599,14,4,0
41490,7825067,17221035,14,4,0
41520,7825067,9756188,14,4,0
41563,7825067,11503532,14,4,0
41590,9210167,18326088,2,4,0
41605,7825067,14163937,14,4,0
41653,1078356,15638782,14,4,0
41776,1078356,23107698,14,4,0
41835,1078356,11503532,14,4,0
42619,15231592,17580775,2,4,0
42634,1512641,4683711,14,4,0
42648,4683711,9312949,14,4,0
42720,4683711,9582032,14,4,0
42999,12555845,19327898,14,4,0
43009,2622925,19327898,14,4,0
43778,12555845,16145536,14,4,0
43790,2555909,16145536,14,4,0
43793,6395519,16145536,14,4,0
43795,3169056,21393871,2,4,0
43807,16145536,23462780,14,4,0
44452,11101257,18005008,2,4,0
44806,19215100,21650383,14,4,0
44884,3287279,21650383,14,4,0
44908,18338947,21650383,14,4,0
44951,14867797,21650383,14,4,0
45198,1488689,22473839,14,4,0
45249,7604737,19063414,2,4,0
45372,1687013,20203799,14,4,0
45445,1687013,16335027,14,4,0
45572,1687013,6137746,14,4,0
45605,8888421,13203031,14,4,0
45752,8888421,16750351,14,4,0
45796,888155,5597187,2,4,0
46021,12555845,14637202,14,4,0
46040,12555845,18434457,14,4,0
46095,2622925,23307698,14,4,0
46122,18799600,23307698,14,4,0
46151,19645139,23307698,14,4,0
46255,22551245,23307698,14,4,0
46260,11503532,23307698,14,4,0
46291,18272676,23307698,14,4,0
46324,1154760,23307698,14,4,0
46346,159863,11273886,14,4,0
46473,159863,9756188,14,4,0
46661,9464856,17306948,14,4,0
46849,6824301,11273886,14,4,0
46871,11273886,14425566,14,4,0
46874,6824302,11273886,14,4,0
47017,11273886,14637202,14,4,0
47045,11273886,14163937,14,4,0
47069,1687088,11273886,14,4,0
47072,11273886,19853680,14,4,0
47191,19215100,22443179,14,4,0
47255,13861563,19215100,14,4,0
47687,18799599,20005165,14,4,0
47808,2622925,21090611,14,4,0
47875,6519458,21090611,14,4,0
47902,12049052,12724823,2,4,0
48043,19853680,21090611,14,4,0
48113,14519292,16902465,14,4,0
48119,14519292,17306948,14,4,0
48235,14519292,18434456,14,4,0
48245,14519292,19604413,14,4,0
48261,14519292,16818652,14,4,0
48411,2622925,16335027,14,4,0
48422,2622925,9756188,14,4,0
48451,2622925,3109532,14,4,0
48903,1687077,2555909,14,4,0
48941,2555909,3109532,14,4,0
49035,2555909,19312329,14,4,0
49080,1142778,13821141,2,4,0
49166,5331465,20005165,14,4,0
49516,8265645,23496080,2,4,0
49523,8612323,23496080,2,4,0
49608,9036637,23496080,2,4,0
49623,6395519,12970812,14,4,0
49720,6395519,18272676,14,4,0
50272,15311523,19693366,2,4,0
50473,5935174,6824301,14,4,0
50969,13203031,23553480,14,4,0
50994,6771823,13203031,14,4,0
51071,13203031,22236591,14,4,0
51089,12777197,13203031,14,4,0
51178,14194234,20028789,2,4,0
51417,18799600,20836698,14,4,0
51522,20836698,22328285,14,4,0
51820,13445591,18724117,14,4,0
52558,14919038,21093846,14,4,0
52559,8416570,14919038,14,4,0
52722,14919038,22420472,14,4,0
53321,16335027,21650382,14,4,0
53447,19853680,21650382,14,4,0
53785,8089386,13847748,14,4,0
53823,13847748,22551245,14,4,0
53987,3287280,8217672,14,4,0
54163,19321031,22627884,2,4,0
54264,15687207,16222973,14,4,0
54274,11503532,16222973,14,4,0
54321,19321031,19494842,2,4,0
54541,19321031,19787144,2,4,0
54952,19239351,21093846,14,4,0
55176,8416570,23273776,14,4,0
55187,8416570,15185345,14,4,0
55237,3386430,8416570,14,4,0
55274,14425566,17306948,14,4,0
55699,5609837,8988204,2,4,0
55719,22166031,23553480,14,4,0
55731,8355906,23553480,14,4,0
55861,9582031,23553480,14,4,0
55962,6824302,12970812,14,4,0
56012,6824302,17989082,14,4,0
56255,17549022,18434456,14,4,0
56280,16818652,17549022,14,4,0
56290,8988204,13657527,2,4,0
56300,1005093,17549022,14,4,0
56377,668846,8988204,2,4,0
56448,2078291,13445592,14,4,0
56464,2078291,6026789,14,4,0
56662,4990086,14637202,14,4,0
56810,1687077,20203799,14,4,0
56841,2593267,20203799,14,4,0
56896,15437686,20203799,14,4,0
56945,5935174,20203799,14,4,0
56980,7760030,18796914,2,4,0
57250,10963701,12055039,14,4,0
57584,11101256,13176901,2,4,0
57678,16750351,21672020,14,4,0
57819,3551714,18338947,14,4,0
57930,3551714,23273775,14,4,0
58539,3056350,22339287,14,4,0
58552,20103855,22339287,14,4,0
58555,20152107,22339287,14,4,0
58721,15489464,22442269,2,4,0
58754,129856,22442269,2,4,0
59026,13847749,15180724,14,4,0
59124,6026789,13847749,14,4,0
59132,13847749,18434457,14,4,0
59845,11273888,17878789,14,4,0
59921,11273888,22079918,14,4,0
60127,8853764,16902465,14,4,0
60196,8853764,22211156,14,4,0
60253,8853764,22953885,14,4,0
60255,8853764,19604413,14,4,0
60422,12777197,16902465,14,4,0
60428,16902465,23347277,14,4,0
60446,16902465,19604413,14,4,0
60528,19645139,23375904,14,4,0
61016,6613739,15679088,2,4,0
61582,17306948,20152107,14,4,0
61594,17306948,20782631,14,4,0
61676,6425548,16699355,14,4,0
61738,5935176,6425548,14,4,0
61747,3056350,6425548,14,4,0
61771,20602651,22556622,2,4,0
61772,6425548,19853680,14,4,0
61774,7135601,22556622,2,4,0
61945,16925759,22556622,2,4,0
62015,7500669,22556622,2,4,0
62030,297790,22556622,2,4,0
62158,7143591,22556622,2,4,0
62261,98428,22556622,2,4,0
62270,10754938,22556622,2,4,0
62410,21006514,23187237,14,4,0
62568,2593267,6519458,14,4,0
62587,6519458,11503532,14,4,0
62678,3287279,20856867,14,4,0
62877,15180724,17547598,14,4,0
63404,12970813,20856866,14,4,0
63503,12970813,15185345,14,4,0
63520,1154761,12970813,14,4,0
63534,12970813,20152107,14,4,0
63669,6026789,22166031,14,4,0
63707,21015768,22166031,14,4,0
63829,3175529,12107388,2,4,0
64078,8355906,22458177,14,4,0
64143,3175529,8342005,2,4,0
64192,18434457,22458177,14,4,0
64261,1661464,23506572,14,4,0
64374,14163937,23506572,14,4,0
64645,14163936,14867797,14,4,0
65055,13135933,22079918,14,4,0
65083,3386430,13135933,14,4,0
65108,4898682,16105484,2,4,0
65196,4898682,13988822,2,4,0
65259,8355906,23375904,14,4,0
65281,17933212,23375904,14,4,0
65568,8355906,20856866,14,4,0
65679,8094724,8355906,14,4,0
65808,9312949,20172700,14,4,0
65841,16818652,20172700,14,4,0
65851,20172700,23347274,14,4,0
65901,20699694,22443179,14,4,0
66012,20699694,23347274,14,4,0
66028,1154760,20699694,14,4,0
66182,1005093,20472549,14,4,0
66310,13218990,17873479,14,4,0
66519,6137746,17221035,14,4,0
66592,3056352,9777407,14,4,0
66651,9777407,12339573,14,4,0
66710,15437687,20856866,14,4,0
66747,8094722,20856866,14,4,0
66830,3386430,20856866,14,4,0
66923,14637202,15180724,14,4,0
66994,1661464,6789781,14,4,0
67001,6789781,22443179,14,4,0
67188,1661464,17878789,14,4,0
67261,1661464,23273775,14,4,0
67296,1661464,19312329,14,4,0
67304,10193805,21489797,14,4,0
67306,10193805,12196283,14,4,0
67604,18338947,21489797,14,4,0
67672,7655020,7902692,2,4,0
67700,18338947,22458011,14,4,0
67739,7902692,8665322,2,4,0
67744,7902692,16382503,2,4,0
68019,3287280,20103855,14,4,0
68241,151103,22443179,14,4,0
68265,18013234,22443179,14,4,0
68270,22443179,23273776,14,4,0
68294,12018823,22443179,14,4,0
68371,12196283,19586170,14,4,0
68530,2329317,8693826,2,4,0
68721,23107698,23347274,14,4,0
68981,12018823,17933212,14,4,0
69539,668846,19469022,2,4,0
69566,19469022,20627152,2,4,0
69583,9118217,22211156,14,4,0
69645,9118217,13218990,14,4,0
69668,9118217,23347274,14,4,0
69755,11552288,18548122,2,4,0
70763,9756188,22551245,14,4,0
70838,9756188,20782631,14,4,0
71140,8094722,15437687,14,4,0
71433,3056350,19594031,14,4,0
71487,10963701,22211156,14,4,0
71501,151103,22211156,14,4,0
71532,22211156,22953885,14,4,0
71675,12018823,23107697,14,4,0
71704,19853680,23107697,14,4,0
71719,3803024,9350616,2,4,0
71730,5631483,22236591,14,4,0
71746,5631483,8094722,14,4,0
72291,3386430,22328285,14,4,0
72436,9312949,16699355,14,4,0
72443,8714262,14377058,2,4,0
72494,16699355,20692840,14,4,0
72609,21015768,21770774,14,4,0
72662,19586170,19849732,14,4,0
72717,6642728,19586170,14,4,0
72849,21808491,22236591,14,4,0
73125,14163937,14867797,14,4,0
73134,12588156,14867797,14,4,0
73186,8094722,22236591,14,4,0
73192,22236591,23187237,14,4,0
73269,3386430,22236591,14,4,0
73496,16750351,21558163,14,4,0
73604,2593267,12777197,14,4,0
73680,15512556,21905202,2,4,0
73839,9756189,15185345,14,4,0
73877,9756189,17857162,14,4,0
74405,151103,11058123,14,4,0
74422,151103,18434457,14,4,0
74460,151103,20782631,14,4,0
74485,15687207,23187237,14,4,0
74664,3803030,12082135,2,4,0
74814,16750351,17857162,14,4,0
74907,3056352,20782631,14,4,0
74928,22551245,23347277,14,4,0
74991,6642728,22551245,14,4,0
75060,6558022,19166563,2,4,0
75065,8094722,12588156,14,4,0
75539,15185345,23187237,14,4,0
75688,13861563,22576643,14,4,0
75759,9312949,18434456,14,4,0
75833,20602651,23292185,2,4,0
76148,6026789,13445592,14,4,0
76161,8094724,13445592,14,4,0
76228,13445591,19849732,14,4,0
76740,16818652,22576643,14,4,0
76964,6642728,22953885,14,4,0
77128,7908426,18704516,2,4,0
77269,6026789,18434457,14,4,0
77485,15185345,19312329,14,4,0
77545,13445591,18272676,14,4,0
78051,8094724,9582032,14,4,0
78095,14163937,20103855,14,4,0
78279,5935174,23273775,14,4,0
78344,293542,11918313,2,4,0
78522,1005093,20103855,14,4,0
78543,3386430,20103855,14,4,0
80489,8951478,10140251,2,4,0
80756,8951478,21110104,2,4,0
81066,7468829,8620255,2,4,0
81294,7468829,17635420,2,4,0
81837,2885691,15211815,2,4,0
82102,15211815,20453777,2,4,0
83765,5753321,17804386,2,4,0
84169,6830445,17804386,2,4,0
84711,5907854,14768963,2,4,0
86544,3766029,17141933,2,4,0
87158,1812522,16596670,2,4,0
88288,14038176,21808207,2,4,0
89734,14328796,20855053,2,4,0
90088,14328796,15988143,2,4,0
90296,6614947,11450174,2,4,0
90568,6614947,22948678,2,4,0
91144,5609837,13207434,2,4,0
92631,12138255,16105484,2,4,0
92908,13997019,19549575,2,4,0
93563,7320804,18598975,2,4,0
93641,7320804,17268049,2,4,0
93951,7320804,20020133,2,4,0
97999,4249821,5976426,2,4,0
99112,17268049,18417069,2,4,0
99555,6189963,18417069,2,4,0
99971,19549577,20519261,2,4,0
100543,19549577,20539816,2,4,0
101109,19347071,21461878,2,4,0
102134,4641591,19166563,2,4,0
104017,6881934,17901739,2,4,0
104083,357303,17901739,2,4,0
105253,16817461,18424153,2,4,0
105841,7518607,16817461,2,4,0
106665,6937,4530695,2,4,0
106757,6750354,11101252,2,4,0
106846,106625,11101252,2,4,0
108053,5390079,11193872,2,4,0
108080,11193872,13862568,2,4,0
108579,5037610,7542015,2,4,0
111257,3169056,7606030,2,4,0
111306,3609806,7606030,2,4,0
111551,5770148,16344667,2,4,0
112236,3662475,12863275,2,4,0
112258,12863275,12887881,2,4,0
112818,12330089,12863275,2,4,0
114361,55568,6908540,2,4,0
115284,6613739,8330518,2,4,0
115957,14557732,21808206,2,4,0
116462,14557732,20900753,2,4,0
116555,9450274,14557732,2,4,0
118202,8423555,8665321,2,4,0
118903,2614788,5810755,2,4,0
119137,2614788,13099033,2,4,0
121331,2221297,14488295,2,4,0
121575,8693826,14488295,2,4,0
122187,6908537,18263904,2,4,0
125269,7797614,15031489,2,4,0
127229,16602362,19332852,2,4,0
127541,16602362,23647738,2,4,0
127730,8080019,16602362,2,4,0
127780,11188584,16602362,2,4,0
128532,2731569,22337078,2,4,0
129879,19276021,20926398,2,4,0
130847,17019839,20855053,2,4,0
132601,4277520,19549579,2,4,0
132616,6793553,19549579,2,4,0
134558,2640244,8139665,2,4,0
134784,249612,8139665,2,4,0
136449,19166563,21821404,2,4,0
136540,4453922,21821404,2,4,0
137398,19693366,19747820,2,4,0
138579,3609806,8714262,2,4,0
138943,6750354,21979462,2,4,0
139761,9054825,12049052,2,4,0
140452,370458,22323688,2,4,0
141136,9938081,17673488,2,4,0
143873,7119080,13612487,2,4,0
143893,1884160,7119080,2,4,0
144138,7119080,8831513,2,4,0
145071,18326088,20568568,2,4,0
145090,17268049,20568568,2,4,0
145348,324677,20568568,2,4,0
146491,8612323,20412493,2,4,0
147107,12332433,20412493,2,4,0
148647,3662475,19166563,2,4,0
148680,9223155,19166563,2,4,0
148689,7047049,19166563,2,4,0
150539,8665323,17785594,2,4,0
150753,2396188,7902699,2,4,0
150785,2057786,2396188,2,4,0
152617,2608416,20627152,2,4,0
152657,2591064,2608416,2,4,0
153587,5813085,23291433,2,4,0
154405,7313198,17580775,2,4,0
154724,7313198,10212189,2,4,0
157239,4265803,7531800,2,4,0
157343,7531800,16961459,2,4,0
159950,7143591,15292308,2,4,0
160785,8265645,8523656,2,4,0
161882,10625892,17389235,2,4,0
161922,17389235,18426418,2,4,0
165258,7118204,8612323,2,4,0
166147,16129965,18424153,2,4,0
166514,8181418,18424153,2,4,0
166994,9901451,15031489,2,4,0
168491,5435234,8166767,2,4,0
168538,5435234,15660054,2,4,0
169359,14090536,20519261,2,4,0
169866,8080019,14090536,2,4,0
170201,10330989,18366943,2,4,0
170258,5561642,18366943,2,4,0
171293,3541458,23299951,2,4,0
171641,1142777,4562924,2,4,0
171948,4562924,23088983,2,4,0
172230,2401142,3493863,2,4,0
172313,3493863,20020133,2,4,0
173886,324681,13044936,2,4,0
174765,6829523,18326088,2,4,0
175929,19360796,21481555,2,4,0
177738,12255573,18565406,2,4,0
181077,13988822,21933390,2,4,0
182402,3631989,10192340,2,4,0
182473,3631989,5337582,2,4,0
183213,5414796,6374428,2,4,0
183543,249612,6374428,2,4,0
183552,6374428,16079868,2,4,0
185421,7118204,13196323,2,4,0
185558,7118204,14319557,2,4,0
186912,10212189,16870482,2,4,0
187281,10330989,17268049,2,4,0
188327,357304,15464715,2,4,0
188519,964970,7143591,2,4,0
188944,964970,5843848,2,4,0
189819,21751,2878646,2,4,0
190023,2878646,12039036,2,4,0
190033,2878646,12913232,2,4,0
193857,7542014,8664460,2,4,0
194202,10489209,18748953,2,4,0
194799,3542937,10489209,2,4,0
195433,6829524,11188585,2,4,0
195691,7760030,13680437,2,4,0
196100,6744825,23041340,2,4,0
196152,2057786,6744825,2,4,0
200207,3803022,13569444,2,4,0
200787,8831301,21905202,2,4,0
201168,7275980,7767320,2,4,0
201508,7767320,21970882,2,4,0
201780,1198670,7044153,2,4,0
204891,7275980,10084530,2,4,0
205420,10084530,13104737,2,4,0
205694,1508930,16435641,2,4,0
207710,12894191,19246986,2,4,0
208081,18426418,21756553,2,4,0
208188,12078160,21756553,2,4,0
208715,4453922,13207439,2,4,0
208724,4453922,17635420,2,4,0
209993,7902699,15734479,2,4,0
211118,1812522,6310814,2,4,0
211508,6310814,11101257,2,4,0
215470,2640244,14194234,2,4,0
215603,14194234,20077101,2,4,0
215777,14194234,14347882,2,4,0
215922,14194234,17569036,2,4,0
216186,297790,7908426,2,4,0
216413,297790,668846,2,4,0
217666,678400,18748953,2,4,0
218717,249612,10107377,2,4,0
219642,9036637,10690321,2,4,0
221080,5414796,15035227,2,4,0
221250,5414796,6992204,2,4,0
221976,4482782,11710005,2,4,0
223693,3533514,7292917,2,4,0
224707,7730595,8023601,2,4,0
225353,8181035,17545948,2,4,0
225568,1812522,23659664,2,4,0
227194,10625892,14440577,2,4,0
228598,5907854,11275834,2,4,0
229631,2057786,3541458,2,4,0
231028,6993344,13556011,2,4,0
231412,15133710,15311521,2,4,0
231700,6793553,15133710,2,4,0
231738,6790585,15133710,2,4,0
232063,7518608,18284812,2,4,0
232169,14914613,18284812,2,4,0
235491,7846688,20453777,2,4,0
236478,1179431,19886663,2,4,0
237166,15453012,20519261,2,4,0
237813,3541461,16129965,2,4,0
239960,807346,6829524,2,4,0
241540,2390396,10212189,2,4,0
241614,2390396,10848568,2,4,0
243232,19886663,21642217,2,4,0
243832,14633134,17295553,2,4,0
243972,23205,14633134,2,4,0
244053,14633134,21556191,2,4,0
246370,2396189,19660893,2,4,0
247305,10330989,19561380,2,4,0
247686,7292917,19561380,2,4,0
247983,18284811,21583226,2,4,0
248073,14291851,21583226,2,4,0
248501,5753321,7718801,2,4,0
248517,5753321,12082137,2,4,0
252061,3603774,15171197,2,4,0
254109,13207438,22948678,2,4,0
254129,5843848,22948678,2,4,0
254975,2940068,15031489,2,4,0
255701,5203784,11343453,2,4,0
257259,7468318,19276022,2,4,0
257396,14950969,19276022,2,4,0
257465,2640244,13207439,2,4,0
259964,8272803,15453012,2,4,0
260647,6861489,17329685,2,4,0
262299,2467280,17635420,2,4,0
263211,7143591,20855053,2,4,0
263677,3609806,20855053,2,4,0
263930,9068428,13879984,2,4,0
265757,3945057,7005222,2,4,0
266950,13821141,15311521,2,4,0
267007,8565955,15311521,2,4,0
267712,2221297,9450274,2,4,0
267736,2221297,12352751,2,4,0
267767,2221297,16931472,2,4,0
268294,14232817,16339641,2,4,0
268312,3542937,14232817,2,4,0
268438,7532475,7802218,2,4,0
270996,3577905,10754938,2,4,0
271445,6541771,11334468,2,4,0
272701,6830445,19340788,2,4,0
273712,668846,22932987,2,4,0
274132,7898667,14187481,2,4,0
277080,7846688,18284811,2,4,0
278199,16875869,22259087,2,4,0
278585,14380467,17447923,2,4,0
278840,14380467,15464715,2,4,0
279395,2640244,6541771,2,4,0
280854,1508930,10192341,2,4,0
281695,8272803,22165218,2,4,0
